user_id,age,gender,city_level,monthly_consumption,shopping_frequency,product_diversity,high_value_purchase_history,average_browse_time,promotion_participation,favorites_count,friends_count,sharing_times,purchase_high_value_probability
4348,45,1,1,6042,9,40,1,585,19,83,32,70,0
4349,43,1,4,9752,2,46,1,849,0,27,382,53,0
4350,54,0,3,4876,4,49,1,615,0,54,62,79,1
4351,39,0,4,2130,15,23,0,991,50,11,129,15,0
4352,60,1,3,8218,1,27,1,398,33,35,362,5,1
4353,65,1,1,9055,19,14,1,26,6,6,328,58,0
4354,62,0,1,5914,6,45,0,216,4,35,331,33,0
4355,53,1,1,9370,7,17,1,882,27,70,54,17,1
4356,35,0,2,2275,15,26,1,253,43,26,300,22,0
4357,56,0,1,9943,10,33,1,195,34,96,424,62,1
4358,42,1,3,2900,9,44,0,746,30,85,199,36,1
4359,59,0,1,5845,8,18,0,15,42,2,382,45,1
4360,54,0,2,1133,9,42,1,619,46,9,68,44,0
4361,69,0,4,1199,6,21,0,867,37,83,31,40,0
4362,30,0,1,6573,17,11,1,208,2,3,280,95,1
4363,52,1,1,3282,19,32,0,821,28,22,450,35,1
4364,26,1,4,2681,18,27,1,255,21,4,43,75,0
4365,26,0,1,5901,18,26,0,163,49,75,414,62,1
4366,20,0,4,4190,3,30,0,12,13,93,466,80,1
4367,69,0,4,2394,6,38,0,363,24,29,352,5,1
4368,40,0,4,7590,15,48,0,39,0,93,155,10,0
4369,18,0,2,9729,9,41,0,809,21,51,210,54,1
4370,50,0,4,5479,0,47,1,596,39,97,311,10,0
4371,69,0,4,1785,8,18,0,655,24,48,426,26,1
4372,47,0,3,3001,20,45,0,411,19,65,116,75,1
4373,25,0,1,5281,14,49,1,714,33,15,96,82,0
4374,25,1,4,4642,2,49,1,499,24,28,351,31,1
4375,50,1,2,8593,19,49,1,313,17,40,305,78,0
4376,22,1,2,5913,6,44,1,855,38,59,192,92,1
4377,69,0,4,6766,11,2,0,838,23,87,122,51,1
4378,60,1,3,4398,19,45,1,176,19,38,184,77,0
4379,22,1,4,7141,13,48,1,462,26,12,348,76,1
4380,61,1,4,2824,13,32,1,914,3,82,332,18,0
4381,41,1,4,4366,16,48,1,780,25,33,366,59,1
4382,45,1,1,6781,4,23,1,914,24,60,8,10,0
4383,57,1,1,8527,17,14,0,572,47,80,0,29,1
4384,61,1,2,4769,12,23,1,143,23,84,424,27,0
4385,52,1,4,6888,6,3,1,120,23,93,392,48,1
4386,20,0,1,4756,18,9,0,396,27,0,409,17,1
4387,33,1,1,7171,8,32,1,67,18,78,209,81,0
4388,21,0,2,6803,20,18,0,499,16,12,43,47,1
4389,33,1,4,5631,16,36,1,290,11,24,66,15,0
4390,31,0,1,2059,16,2,0,82,44,45,283,13,1
4391,49,1,3,2599,19,4,0,238,35,11,404,36,0
4392,18,1,3,7890,18,34,1,195,12,40,125,68,1
4393,39,0,1,3880,11,14,0,295,42,44,375,31,1
4394,56,1,1,9316,16,27,0,204,7,37,405,23,1
4395,70,0,4,6775,19,3,1,253,24,61,181,74,0
4396,32,0,4,1458,12,40,1,371,2,34,143,85,1
4397,65,1,3,9982,11,11,1,938,9,81,421,23,1
4398,35,0,2,1465,16,25,1,788,28,48,462,26,0
4399,43,0,2,2529,11,7,1,374,13,98,367,83,0
4400,20,1,2,7531,10,21,1,238,33,49,404,39,0
4401,48,1,3,9360,6,49,0,2,48,57,70,94,1
4402,33,0,2,2865,6,24,0,713,28,42,430,69,1
4403,64,1,4,5696,3,16,0,647,13,48,492,97,1
4404,69,1,3,3884,18,44,0,879,30,31,345,39,0
4405,67,1,1,4089,0,21,0,304,22,74,8,93,0
4406,68,0,3,2544,19,32,1,135,15,98,470,39,0
4407,48,0,1,7838,2,25,1,847,20,64,102,81,1
4408,25,0,2,5508,6,27,1,744,35,62,450,41,0
4409,40,1,3,6706,17,8,1,311,47,88,185,34,1
4410,21,0,4,8930,5,11,1,994,22,72,437,49,0
4411,65,0,2,9094,3,34,0,358,19,31,374,61,0
4412,36,1,4,4699,14,27,0,957,16,8,268,62,0
4413,48,0,4,9088,13,31,1,881,33,58,13,94,1
4414,55,1,3,6380,19,25,0,575,28,99,153,9,0
4415,47,1,4,7801,6,17,0,856,31,4,171,3,1
4416,62,0,1,9698,0,18,0,245,32,3,355,36,1
4417,35,0,1,5527,5,20,0,896,9,49,434,93,0
4418,24,0,1,5187,7,38,1,146,38,97,106,7,0
4419,64,0,2,2876,3,26,0,464,45,70,207,62,0
4420,26,0,4,3241,8,40,1,465,46,86,342,54,0
4421,33,0,4,5375,14,3,1,287,45,28,371,83,0
4422,65,1,3,4997,16,28,1,602,39,84,235,72,1
4423,24,1,1,4249,8,22,1,471,13,62,474,77,0
4424,52,1,4,1326,17,26,1,435,14,26,493,32,0
4425,37,1,1,2761,20,41,1,456,35,64,127,72,0
4426,32,0,4,4160,3,17,1,71,45,51,455,71,0
4427,19,1,2,5899,9,14,0,800,6,67,451,18,1
4428,43,0,3,5032,8,33,0,238,19,5,343,43,0
4429,70,0,4,2959,4,22,1,411,14,67,439,63,0
4430,50,0,4,7359,20,27,0,324,20,91,343,47,0
4431,21,1,1,2171,2,24,0,405,15,16,277,19,1
4432,51,1,1,6884,16,35,0,319,42,67,422,6,0
4433,21,1,3,3316,13,7,1,146,40,69,264,5,1
4434,25,0,1,2757,2,50,1,798,0,51,173,88,0
4435,59,1,4,6486,17,30,0,227,14,46,406,71,0
4436,63,0,1,7812,1,45,0,292,19,30,3,23,1
4437,56,0,3,4977,16,10,0,636,43,97,9,85,1
4438,64,1,3,9607,4,24,0,521,9,42,233,8,1
4439,57,0,1,2269,14,47,1,254,16,50,418,92,1
4440,29,0,1,8672,10,24,1,721,14,48,413,92,1
4441,43,1,3,8280,0,27,0,571,34,90,159,9,1
4442,27,0,3,5359,0,9,1,315,41,91,421,96,0
4443,24,1,1,9821,11,28,1,326,28,48,283,10,0
4444,47,0,2,7300,5,36,0,596,39,13,167,16,1
4445,31,1,1,2762,19,33,0,411,13,64,364,7,0
4446,65,0,4,4551,14,18,1,966,24,23,198,76,0
4447,23,1,3,2680,12,37,1,992,3,49,440,59,0
4448,32,0,4,7118,1,8,1,446,26,83,356,72,1
4449,50,1,4,5120,1,49,0,417,37,49,46,30,0
4450,65,1,2,9609,9,5,1,168,16,83,288,91,0
4451,33,1,3,1807,13,49,1,232,12,68,213,4,0
4452,39,0,4,6701,1,23,1,684,37,100,434,77,1
4453,21,1,2,2271,1,37,0,730,33,69,399,78,0
4454,70,0,3,2088,12,10,1,726,9,39,333,50,1
4455,69,0,3,7051,17,20,1,912,10,78,15,85,1
4456,33,0,1,4703,17,47,0,936,36,58,76,80,0
4457,38,0,3,8112,17,3,0,856,13,87,267,97,0
4458,28,1,1,8212,2,8,0,149,16,71,367,0,0
4459,50,1,1,5835,15,23,1,414,43,57,113,49,0
4460,64,0,3,5011,12,41,1,940,40,35,362,45,0
4461,42,1,1,3165,15,8,0,165,32,66,172,21,1
4462,47,1,1,7932,15,19,1,80,15,32,369,0,1
4463,35,1,2,8224,16,38,1,714,25,33,416,28,0
4464,69,0,3,9915,0,31,0,135,48,12,14,72,0
4465,56,1,2,7790,5,47,0,72,25,11,359,32,1
4466,70,1,1,6050,20,2,1,330,5,55,190,32,1
4467,46,0,3,1198,17,28,1,593,1,91,118,67,0
4468,58,1,2,5897,20,38,0,211,35,97,295,65,0
4469,26,1,4,5953,15,6,0,807,35,34,386,74,1
4470,44,0,2,8864,1,41,0,161,31,36,6,80,1
4471,27,1,3,1285,17,27,0,11,31,79,13,67,1
4472,52,0,2,2779,4,32,1,614,41,4,60,95,0
4473,24,0,1,9140,2,1,1,47,48,66,3,29,0
4474,35,1,3,3593,9,37,1,339,25,98,396,52,0
4475,39,0,1,7095,11,21,1,908,44,26,85,16,1
4476,23,0,4,9602,4,7,1,323,37,15,14,34,0
4477,34,1,1,6006,19,40,1,405,28,96,152,62,0
4478,38,0,2,1444,10,48,1,212,6,31,72,40,0
4479,28,0,3,2877,0,44,1,19,25,43,148,9,1
4480,40,0,4,6380,12,38,1,259,45,12,383,93,0
4481,46,0,4,7499,11,36,1,144,13,6,190,67,1
4482,41,1,3,4177,1,31,1,910,32,41,21,20,0
4483,38,1,3,1477,16,8,0,388,23,71,333,14,1
4484,70,0,3,8121,7,15,1,356,13,73,240,30,1
4485,32,1,2,8714,17,22,0,537,1,11,400,22,1
4486,53,0,4,5090,0,4,0,247,34,92,109,5,0
4487,57,1,1,2244,8,35,1,446,13,89,335,94,1
4488,60,1,4,5137,12,30,1,964,16,59,245,35,0
4489,31,1,2,9464,6,14,0,513,10,78,3,87,0
4490,57,1,3,7314,19,27,0,100,35,29,156,90,0
4491,60,1,4,8842,12,7,1,398,15,9,121,6,1
4492,45,0,2,7173,3,45,1,345,31,40,382,29,0
4493,36,0,3,5054,15,40,0,43,29,7,154,73,1
4494,59,1,3,2695,11,20,1,411,43,68,20,80,0
4495,51,0,3,3337,14,39,0,308,11,66,165,62,0
4496,57,0,1,1200,5,10,1,386,10,5,400,73,1
4497,35,0,4,1831,0,12,0,758,31,26,233,86,0
4498,58,0,1,4230,9,29,0,125,15,3,463,32,1
4499,33,0,2,9409,11,2,0,103,6,62,8,0,1
4500,29,1,4,5185,7,18,1,285,45,14,395,36,1
4501,60,1,4,3945,2,20,1,807,11,54,350,90,1
4502,70,1,2,2340,15,9,1,873,6,92,316,59,0
4503,64,0,3,2915,1,15,0,777,21,42,146,20,0
4504,59,0,3,9507,2,47,1,901,23,21,476,47,0
4505,27,0,4,4181,9,7,0,553,8,60,241,10,1
4506,25,1,1,5967,15,16,0,52,26,99,239,30,0
4507,44,0,4,3146,17,16,1,351,16,14,129,62,0
4508,43,1,3,4008,18,11,1,481,39,78,23,66,0
4509,63,1,1,4498,15,30,1,917,4,30,297,38,1
4510,65,0,1,9442,16,42,0,3,38,74,343,17,0
4511,35,0,3,1259,1,30,0,515,16,62,137,69,1
4512,20,0,1,1431,19,3,1,574,43,37,417,9,1
4513,61,1,3,6353,14,21,1,133,38,23,44,14,1
4514,38,0,1,2182,11,42,1,869,41,31,486,35,0
4515,29,1,1,9601,12,15,1,124,49,78,67,10,0
4516,64,0,1,8246,2,8,0,653,21,5,191,87,0
4517,28,0,3,6554,9,46,0,367,38,48,319,26,0
4518,64,1,4,6477,11,9,1,857,37,8,95,47,0
4519,52,0,2,3673,6,18,0,217,47,95,323,12,0
4520,19,0,4,6100,3,10,0,245,50,63,469,22,1
4521,64,0,3,5508,1,15,1,550,41,5,290,2,0
4522,42,1,1,7287,15,49,0,643,1,38,395,9,1
4523,70,0,4,3530,19,14,1,572,45,15,8,62,1
4524,59,0,3,1233,15,2,1,650,23,52,180,56,0
4525,21,1,1,4832,8,9,1,803,10,32,3,19,1
4526,31,1,4,8897,16,25,1,253,47,59,129,62,0
4527,63,0,1,7778,15,41,1,354,50,93,200,58,0
4528,50,1,2,5905,19,24,0,824,15,66,343,71,1
4529,38,0,2,4158,14,13,1,320,5,21,288,54,0
4530,57,0,3,5029,8,37,1,463,9,22,134,26,0
4531,44,1,1,5490,8,1,1,137,10,96,185,23,1
4532,25,1,1,4015,2,24,1,69,44,0,304,15,0
4533,27,0,2,9701,4,6,1,497,15,93,219,35,1
4534,68,1,4,4650,17,21,1,802,0,11,292,98,1
4535,54,0,2,4066,13,23,1,388,33,33,184,96,1
4536,31,0,3,7587,11,27,0,313,46,51,315,10,0
4537,49,0,3,2406,20,7,0,679,42,89,38,45,0
4538,23,0,3,9182,12,5,1,233,12,36,356,64,0
4539,41,0,2,5721,7,39,0,634,34,51,93,51,1
4540,25,0,1,4647,14,26,1,127,7,92,12,15,1
4541,39,1,3,6423,11,31,0,254,16,40,113,82,1
4542,37,0,1,1347,0,9,1,32,35,66,203,14,1
4543,43,0,3,6885,9,45,1,461,23,35,100,1,1
4544,30,1,4,9446,6,26,1,576,19,30,449,7,0
4545,60,1,2,9585,12,14,0,292,29,49,324,79,1
4546,70,1,2,9197,19,50,1,649,27,43,181,57,0
4547,29,1,3,5831,16,8,1,178,45,80,66,38,0
4548,21,0,3,2692,9,46,1,648,0,51,437,76,1
4549,67,0,2,7615,5,26,0,167,42,51,191,39,0
4550,66,0,1,6163,5,47,1,316,12,26,488,0,0
4551,69,0,4,6266,1,35,0,751,7,95,42,52,1
4552,30,0,2,7335,0,22,1,144,1,57,85,13,1
4553,67,1,3,5639,1,21,0,332,42,13,219,6,0
4554,57,0,4,2396,4,43,0,104,38,66,397,26,0
4555,44,1,3,6013,14,36,1,341,33,36,288,0,1
4556,26,0,3,4612,7,5,0,717,49,44,189,47,0
4557,67,1,3,2601,15,33,1,446,27,65,417,57,1
4558,58,0,3,3883,16,19,1,43,35,41,292,75,0
4559,38,0,3,7438,17,37,1,212,4,88,182,75,1
4560,44,0,2,5333,18,16,1,129,29,31,213,79,0
4561,22,1,3,8416,8,9,1,425,20,4,255,9,0
4562,53,1,4,1457,15,15,1,294,39,29,145,80,1
4563,46,0,3,2836,13,23,0,148,28,71,379,38,0
4564,67,0,1,9583,13,43,1,236,30,82,488,98,1
4565,51,1,1,6665,19,28,1,702,17,83,263,16,1
4566,29,0,3,3288,18,10,1,833,16,17,249,52,1
4567,58,1,2,6263,14,2,1,952,14,21,293,81,0
4568,47,1,1,3489,2,28,1,117,38,89,7,59,1
4569,60,1,4,8335,12,23,1,74,0,68,405,95,0
4570,36,0,2,4533,1,19,1,528,23,4,293,88,0
4571,61,0,3,7607,5,24,0,34,33,65,152,2,0
4572,67,1,1,3427,6,8,0,601,47,34,330,3,1
4573,55,0,1,9628,0,46,0,838,20,12,257,52,0
4574,51,1,1,8072,16,15,1,29,9,27,297,29,1
4575,70,1,3,5727,7,9,0,996,22,14,376,88,0
4576,60,0,2,4163,1,9,1,252,31,28,155,6,1
4577,25,0,2,4557,1,37,1,764,2,88,144,92,0
4578,46,0,4,1117,7,11,0,13,26,19,55,35,0
4579,37,0,3,6716,19,49,0,748,29,58,476,81,1
4580,49,0,1,3713,8,33,1,36,13,23,123,16,1
4581,55,1,3,1463,1,27,0,267,19,34,187,32,0
4582,31,0,2,9816,15,34,1,756,45,31,359,43,0
4583,61,0,4,8834,0,18,0,146,15,43,365,8,1
4584,40,0,2,7105,16,40,0,906,4,47,95,13,0
4585,52,0,2,4512,5,29,0,452,36,68,419,32,1
4586,35,0,1,1260,16,17,0,855,2,79,473,93,1
4587,45,1,1,6082,2,46,1,318,15,56,496,17,1
4588,26,0,3,3593,7,37,0,817,27,64,400,5,0
4589,31,0,1,3976,6,25,0,701,30,80,427,91,0
4590,19,1,2,8983,15,39,1,13,28,68,494,36,1
4591,58,1,1,2523,14,46,1,413,44,1,484,50,0
4592,44,0,2,5092,18,45,1,230,31,46,370,7,1
4593,55,0,2,8006,16,29,1,437,32,36,0,48,0
4594,39,1,2,3383,3,31,0,23,42,67,365,70,0
4595,42,0,1,1234,18,5,0,289,36,95,256,87,0
4596,35,0,1,7408,10,20,0,17,2,13,369,85,0
4597,58,0,2,8699,2,29,1,71,30,17,282,15,1
4598,56,1,4,2059,13,12,0,25,39,87,96,21,1
4599,49,1,2,6220,11,33,1,82,28,12,450,12,0
4600,54,1,3,1624,0,39,0,909,24,66,333,21,1
4601,62,1,3,3448,6,26,1,790,38,39,336,0,1
4602,59,1,2,6111,0,45,0,372,8,6,146,19,1
4603,26,1,2,8734,2,46,1,136,45,18,432,98,1
4604,24,1,3,4918,1,7,1,648,3,45,178,55,0
4605,39,1,1,4842,18,7,1,273,9,43,171,18,0
4606,31,1,4,9140,17,2,0,463,22,48,146,57,1
4607,29,1,1,2301,15,26,0,467,27,20,322,79,0
4608,22,1,2,5019,14,13,1,672,14,53,432,19,1
4609,31,1,1,9827,0,42,0,69,39,39,387,31,0
4610,44,1,2,5659,4,12,1,292,35,20,279,6,1
4611,41,0,4,8118,1,36,0,747,31,53,127,98,0
4612,27,1,3,9533,6,36,0,222,12,78,243,19,1
4613,25,1,1,5386,14,7,1,213,30,33,433,32,0
4614,44,0,1,7463,15,6,0,518,20,3,336,28,1
4615,26,0,1,2297,8,40,0,191,13,86,163,42,1
4616,39,0,4,9313,11,50,0,349,6,68,404,54,0
4617,48,1,4,4748,19,46,0,365,48,22,181,25,1
4618,54,0,3,9102,4,31,0,276,38,4,335,93,0
4619,38,0,1,9359,8,15,0,800,32,51,125,90,1
4620,42,1,4,4478,2,1,0,982,29,97,25,78,1
4621,20,0,4,9880,10,39,1,883,30,11,276,50,0
4622,55,0,4,5881,15,7,0,68,11,61,103,11,1
4623,33,0,2,7395,15,23,0,8,5,1,301,19,1
4624,22,1,2,4380,3,8,1,42,42,19,201,34,0
4625,42,1,4,4893,5,2,0,122,2,10,141,89,1
4626,67,0,4,7116,14,22,0,647,45,94,276,59,1
4627,63,1,1,2027,9,32,0,87,2,78,176,77,1
4628,70,1,1,7083,10,26,0,954,27,27,197,7,0
4629,64,1,3,8545,12,7,1,503,8,49,418,12,1
4630,54,1,3,1302,20,36,1,945,1,31,361,43,1
4631,19,0,3,2791,1,50,0,914,48,87,494,20,1
4632,58,1,2,6982,6,48,1,923,0,30,117,98,1
4633,22,0,1,8373,13,37,0,25,48,45,166,59,0
4634,45,0,3,6396,10,18,1,810,3,68,277,31,0
4635,51,0,2,6066,14,38,1,925,38,23,425,52,1
4636,24,1,4,3817,11,33,0,606,12,83,157,5,1
4637,30,0,3,4279,13,45,0,407,7,84,352,33,0
4638,64,0,2,4185,3,13,1,183,9,66,493,9,1
4639,56,1,3,8839,20,33,1,415,27,41,217,33,0
4640,54,0,4,2452,0,42,0,704,9,33,32,59,0
4641,37,0,2,2663,6,26,0,92,7,9,330,51,0
4642,55,0,1,9260,17,9,1,901,46,29,492,93,1
4643,65,1,3,6188,20,29,1,632,45,45,196,50,1
4644,57,0,2,5802,8,28,0,528,43,54,314,43,1
4645,29,1,2,9317,6,26,1,818,40,53,17,17,1
4646,49,1,3,4799,3,39,0,276,4,63,483,90,0
4647,53,1,1,5731,0,20,1,347,35,75,399,3,0
4648,61,1,4,5561,13,30,1,14,0,24,379,88,1
4649,55,1,4,8943,1,36,1,861,48,41,392,63,0
4650,23,1,1,1385,5,24,0,585,48,30,118,90,1
4651,59,0,1,9547,12,32,1,58,8,27,102,40,0
4652,69,1,2,7503,17,29,1,380,44,23,431,24,0
4653,45,0,4,5395,17,3,0,401,16,92,221,51,0
4654,55,1,2,8866,16,32,1,409,20,31,161,5,1
4655,60,1,2,3553,6,16,1,239,5,66,68,92,1
4656,27,1,4,4951,0,6,1,695,45,72,21,9,1
4657,63,1,3,3320,3,38,1,485,39,57,297,73,1
4658,21,1,2,4685,14,4,1,881,47,86,14,38,1
4659,61,0,4,2912,9,29,1,437,50,88,42,1,1
4660,45,0,1,3974,14,44,1,927,20,35,290,89,1
4661,62,0,3,9695,19,7,0,859,49,77,293,73,1
4662,69,0,2,2884,5,44,1,760,9,74,353,7,1
4663,22,0,3,8879,16,44,1,730,14,64,407,60,0
4664,62,0,2,2058,13,18,1,954,43,6,305,37,0
4665,45,1,2,2472,8,7,1,491,48,61,42,10,1
4666,52,0,2,1037,8,8,0,633,7,69,305,47,1
4667,19,0,3,4595,15,38,0,963,26,81,299,5,0
4668,51,1,4,3793,6,22,0,785,46,17,354,77,1
4669,68,0,4,4623,17,7,1,123,13,20,474,5,1
4670,43,1,4,5787,19,37,0,626,48,7,74,85,1
4671,20,1,3,7840,1,2,0,227,41,16,445,0,1
4672,38,0,3,2924,10,26,1,508,48,37,152,0,1
4673,35,1,3,9872,4,25,1,238,6,51,33,36,0
4674,26,1,4,2391,13,50,0,466,27,11,330,57,0
4675,28,1,1,5983,18,50,1,353,43,10,226,35,0
4676,61,0,1,8208,20,24,0,895,17,37,385,52,0
4677,47,0,1,1319,17,50,0,110,2,19,167,54,1
4678,43,1,2,9367,16,11,1,186,38,59,387,86,0
4679,45,1,2,7985,20,8,0,398,36,40,402,61,0
4680,53,1,2,3810,11,23,0,742,27,53,47,74,1
4681,66,1,4,4813,3,34,0,877,18,34,191,18,0
4682,47,1,1,9440,14,44,0,696,31,22,76,84,1
4683,64,0,1,3737,10,1,0,955,26,7,358,1,0
4684,55,1,3,1023,20,29,0,438,7,96,347,77,1
4685,59,0,2,3038,3,49,0,580,7,44,411,60,1
4686,64,1,3,4829,16,23,0,824,33,78,473,95,0
4687,60,0,3,4221,0,37,0,667,27,58,235,22,1
4688,34,1,4,3391,6,1,0,607,13,89,26,41,1
4689,19,0,1,8575,20,26,0,503,1,73,200,12,1
4690,52,1,3,5629,10,25,1,335,4,9,494,26,1
4691,55,0,4,4647,13,10,1,918,47,66,474,64,0
4692,57,1,1,4225,12,31,1,264,21,50,216,66,0
4693,62,1,2,8835,1,36,1,320,7,9,301,36,0
4694,47,0,3,1931,20,8,0,256,13,27,414,12,1
4695,62,0,2,8676,3,28,0,285,36,72,449,61,0
4696,68,0,4,7179,18,30,0,829,12,27,323,38,0
4697,47,1,4,8009,4,42,1,761,47,56,201,36,1
4698,27,1,4,2159,17,34,1,707,11,79,112,18,1
4699,59,0,3,6790,6,4,1,2,28,100,448,66,1
4700,50,1,3,6938,5,1,0,475,45,6,65,41,0
4701,59,1,3,8306,15,45,1,692,14,95,163,35,0
4702,44,1,1,9243,6,35,1,373,49,62,66,66,1
4703,25,1,3,2836,2,8,0,380,4,46,298,94,0
4704,39,1,4,7464,4,33,0,538,19,8,432,61,0
4705,26,0,3,6419,1,37,0,796,37,38,467,30,0
4706,58,1,2,8469,17,45,1,926,21,8,370,95,0
4707,53,1,3,1719,8,6,1,778,7,93,333,92,0
4708,44,0,4,6059,13,19,1,340,12,62,66,6,0
4709,34,0,4,3780,4,17,0,658,9,37,365,0,0
4710,45,0,1,2285,18,36,0,628,1,69,434,50,1
4711,49,1,2,3538,9,48,1,852,32,13,115,83,1
4712,62,0,1,6622,6,14,1,841,28,90,40,40,1
4713,52,1,2,7345,0,13,0,211,7,8,165,59,0
4714,63,0,3,7041,9,24,1,832,17,40,91,45,0
4715,37,0,3,2730,0,42,1,894,28,89,382,72,1
4716,20,0,1,3392,13,3,1,475,29,75,431,40,1
4717,30,1,3,1409,12,29,1,500,31,3,464,78,1
4718,46,0,2,6008,18,29,1,546,50,5,23,43,1
4719,18,1,1,8698,19,19,1,387,43,58,438,17,0
4720,48,0,4,9592,3,31,1,770,16,48,428,8,1
4721,41,1,1,8285,15,25,0,31,32,25,348,90,1
4722,64,1,3,4026,17,17,1,710,24,45,304,53,1
4723,68,0,3,7605,3,11,0,582,22,72,331,70,0
4724,28,0,2,2679,8,42,1,328,30,18,416,91,0
4725,35,0,3,3404,16,8,1,669,23,45,54,46,0
4726,66,1,3,1304,15,2,1,571,50,21,407,72,0
4727,53,0,3,9825,16,46,1,417,20,70,401,77,0
4728,41,0,3,6883,2,39,0,185,8,31,161,26,0
4729,34,0,2,2809,19,41,0,825,25,90,196,99,0
4730,25,1,4,9988,15,43,0,975,15,34,391,93,0
4731,45,0,3,8293,15,34,0,755,39,23,496,24,1
4732,43,0,1,9209,9,23,1,313,8,85,433,60,0
4733,32,0,1,5727,2,47,0,377,48,82,197,0,1
4734,64,0,3,2282,1,49,0,26,37,81,168,18,1
4735,25,0,1,9061,0,15,1,243,15,30,39,90,1
4736,44,1,3,9742,15,48,0,362,29,81,290,94,1
4737,46,1,3,4700,7,22,0,193,8,49,500,10,1
4738,66,0,1,3767,17,35,0,815,43,91,229,58,0
4739,21,0,1,7836,0,20,0,400,38,44,342,4,1
4740,27,1,1,8280,14,8,0,723,9,16,434,86,1
4741,36,1,2,3545,19,15,0,244,48,91,147,41,1
4742,26,1,3,5650,17,47,0,354,3,85,403,66,0
4743,45,1,1,5638,15,46,0,885,22,69,384,31,0
4744,23,1,4,9581,1,23,1,462,9,49,414,1,0
4745,61,0,3,1220,4,9,0,370,12,100,25,11,0
4746,44,0,3,6774,6,18,0,466,5,14,228,97,0
4747,64,0,4,6311,15,46,0,324,26,58,159,89,0
4748,27,0,3,4698,2,22,0,539,36,100,474,15,0
4749,39,0,4,6483,16,10,0,57,21,100,36,63,1
4750,43,1,4,9845,12,40,0,957,48,16,143,91,0
4751,62,0,1,6591,2,35,0,790,25,92,396,47,0
4752,70,1,1,2149,7,11,1,436,42,25,287,23,1
4753,27,0,1,3977,19,13,0,959,42,28,311,15,0
4754,55,1,3,5822,9,24,0,212,38,88,392,69,1
4755,58,0,1,2598,0,46,1,154,9,11,481,33,1
4756,46,1,1,3861,3,39,1,805,9,19,125,63,0
4757,63,0,3,8604,18,31,1,828,49,35,125,71,1
4758,65,1,3,1031,18,2,1,833,48,0,70,22,0
4759,48,1,4,7828,0,25,1,327,36,26,146,84,1
4760,43,0,2,2010,0,26,0,93,39,10,345,7,1
4761,33,0,4,9155,6,38,0,117,33,34,383,44,0
4762,22,0,2,9023,6,19,1,149,14,60,264,75,0
4763,70,0,3,5530,12,20,1,146,41,44,454,76,1
4764,30,1,3,7513,17,31,0,864,40,51,365,7,1
4765,40,1,1,6452,0,4,1,924,13,3,462,91,1
4766,66,0,1,7055,4,37,1,256,28,37,48,33,1
4767,37,1,2,5234,16,43,1,670,22,18,354,86,1
4768,64,0,3,6821,10,23,0,462,18,82,119,25,1
4769,64,0,4,2050,9,19,1,738,22,38,424,59,1
4770,68,1,3,7098,6,22,0,873,35,94,462,26,1
4771,60,0,3,5043,5,34,1,864,22,100,30,85,1
4772,48,1,4,8991,11,9,1,547,14,24,0,74,0
4773,29,0,4,5072,3,35,0,881,42,100,49,95,0
4774,60,0,1,9137,18,50,1,747,38,49,116,92,0
4775,62,1,3,7144,0,37,0,142,14,21,186,0,0
4776,65,1,1,7451,0,40,1,73,16,99,384,58,0
4777,44,0,1,9001,19,41,0,486,1,3,265,99,0
4778,22,1,3,1114,0,50,0,780,17,39,230,54,0
4779,26,1,2,5222,7,29,0,36,41,22,305,18,0
4780,64,0,1,3323,17,28,1,834,20,73,73,94,0
4781,65,0,4,5708,4,43,1,513,10,31,458,56,1
4782,67,0,3,3382,15,21,0,754,31,16,349,10,1
4783,23,0,2,3761,16,44,1,902,0,25,190,49,1
4784,70,1,1,7036,20,33,1,597,25,86,321,34,0
4785,51,0,1,9334,12,47,0,352,48,38,383,26,0
4786,41,1,1,5842,2,1,1,270,40,41,335,3,1
4787,22,1,1,3605,16,6,0,775,48,91,44,56,1
4788,22,1,3,7850,16,15,1,993,50,86,250,28,1
4789,55,0,2,1663,16,23,0,585,8,76,214,62,1
4790,19,0,2,7645,19,29,1,3,24,30,415,93,1
4791,45,0,3,7823,12,46,1,46,21,44,425,52,0
4792,69,0,2,7298,0,8,0,5,49,96,144,61,1
4793,54,0,1,1198,1,8,0,758,0,9,243,59,1
4794,51,0,1,8804,4,10,0,390,5,49,200,43,0
4795,42,1,4,7081,2,34,1,218,3,50,10,3,0
4796,26,1,2,3675,14,49,0,669,7,69,283,52,1
4797,32,0,3,1019,14,38,1,281,18,91,399,47,1
4798,68,1,4,7874,1,39,0,639,47,91,448,91,1
4799,38,0,1,2783,12,5,0,903,25,78,221,64,0
4800,18,1,4,4549,2,41,1,870,27,51,406,1,1
4801,37,1,1,2838,7,40,1,633,28,75,37,20,0
4802,54,0,1,6456,0,46,1,466,31,100,331,9,0
4803,31,1,2,4268,3,28,0,80,49,61,71,50,0
4804,49,0,4,4267,14,20,1,78,27,98,479,90,0
4805,65,0,3,8306,0,38,1,174,22,23,206,34,0
4806,49,1,1,9518,2,7,1,623,21,34,484,43,1
4807,50,0,4,2466,5,26,1,784,0,72,409,56,1
4808,18,0,2,6491,13,24,1,127,27,27,219,22,1
4809,26,1,1,5201,2,42,1,609,37,24,398,85,1
4810,50,0,2,8372,19,50,1,698,47,59,10,81,1
